n_nodes,actual_density,max_in_degree,alpha,sample_size,kl,fit_time_s,fit_rss_delta_bytes,total_stored_params,total_memory_bytes
20,0.19473684210526315,10,5.0,600,92.04015798955483,0.04188750000002983,0,206,1648
20,0.19473684210526315,10,5.0,1000,91.9444229257627,0.0398776000001817,0,206,1648
20,0.19473684210526315,10,5.0,1400,91.03220765642754,0.04133780000006482,0,206,1648
20,0.19473684210526315,10,5.0,600,78.22624351072875,0.03862000000003718,0,226,1808
20,0.19473684210526315,10,5.0,1000,80.77022146638201,0.048822599999994054,0,226,1808
20,0.19473684210526315,10,5.0,1400,82.46791187819557,0.04573770000001787,0,226,1808
20,0.29473684210526313,10,0.1,600,137.90632805932282,0.04486880000013116,0,558,4464
20,0.29473684210526313,10,0.1,1000,138.00622014010114,0.04804229999990639,0,558,4464
20,0.29473684210526313,10,0.1,1400,138.31378073071284,0.04687289999992572,0,558,4464
20,0.29473684210526313,10,0.1,600,112.88434456783908,0.04582039999991139,0,718,5744
20,0.29473684210526313,10,0.1,1000,112.52804835310697,0.04490080000005037,0,718,5744
20,0.29473684210526313,10,0.1,1400,112.60664534559089,0.048650000000179716,0,718,5744
20,0.29473684210526313,10,0.1,600,85.28465113871276,0.04419099999995524,0,706,5648
20,0.29473684210526313,10,0.1,1000,94.60974501573843,0.045733400000017355,0,706,5648
20,0.29473684210526313,10,0.1,1400,90.10700042077256,0.0450261999999384,0,706,5648
20,0.29473684210526313,10,0.1,600,87.98633547152683,0.04523730000005344,0,538,4304
20,0.29473684210526313,10,0.1,1000,88.09505418906319,0.0503208000000086,0,538,4304
20,0.29473684210526313,10,0.1,1400,88.13830329137411,0.04792320000001382,0,538,4304
20,0.29473684210526313,10,0.1,600,94.1127345819612,0.047319400000105816,0,690,5520
20,0.29473684210526313,10,0.1,1000,90.74823513163204,0.048033399999894755,0,690,5520
20,0.29473684210526313,10,0.1,1400,91.14221864189417,0.04775910000012118,0,690,5520
20,0.29473684210526313,10,0.5,600,88.7813344716943,0.048929300000054354,0,558,4464
20,0.29473684210526313,10,0.5,1000,88.69518929867279,0.04787540000006629,0,558,4464
20,0.29473684210526313,10,0.5,1400,88.85448856788506,0.047638999999890075,0,558,4464
20,0.29473684210526313,10,0.5,600,129.16845006011553,0.045046199999887904,0,718,5744
20,0.29473684210526313,10,0.5,1000,123.48876043589607,0.05015459999981431,0,718,5744
20,0.29473684210526313,10,0.5,1400,125.09316794760949,0.04560129999981655,0,718,5744
20,0.29473684210526313,10,0.5,600,105.43669572285819,0.0701818000000003,0,706,5648
20,0.29473684210526313,10,0.5,1000,103.98166528241258,0.04848909999986972,0,706,5648
20,0.29473684210526313,10,0.5,1400,104.13590054799283,0.04986220000000685,0,706,5648
20,0.29473684210526313,10,0.5,600,70.8947330129201,0.04581380000013269,0,538,4304
20,0.29473684210526313,10,0.5,1000,72.33620747817791,0.04891689999999471,0,538,4304
20,0.29473684210526313,10,0.5,1400,72.1390152972731,0.04844760000014503,0,538,4304
20,0.29473684210526313,10,0.5,600,67.36846316799466,0.047180800000205636,0,690,5520
20,0.29473684210526313,10,0.5,1000,66.92199045200644,0.048629099999971004,0,690,5520
20,0.29473684210526313,10,0.5,1400,74.25186148727026,0.04737339999996948,0,690,5520
20,0.29473684210526313,10,1.0,600,76.69364407194146,0.04735189999996692,0,558,4464
20,0.29473684210526313,10,1.0,1000,76.73832562884141,0.04901549999999588,0,558,4464
20,0.29473684210526313,10,1.0,1400,78.99080033910055,0.04865180000001601,0,558,4464
20,0.29473684210526313,10,1.0,600,102.26399689696544,0.046402800000123534,0,718,5744
20,0.29473684210526313,10,1.0,1000,101.72885744177353,0.0469897000000401,0,718,5744
20,0.29473684210526313,10,1.0,1400,102.40976195348159,0.047016799999937575,0,718,5744
20,0.29473684210526313,10,1.0,600,100.73060040951178,0.05015099999991435,0,706,5648
20,0.29473684210526313,10,1.0,1000,98.63697071875997,0.04701440000008006,0,706,5648
20,0.29473684210526313,10,1.0,1400,97.84385450720862,0.047824699999864606,0,706,5648
20,0.29473684210526313,10,1.0,600,79.86027017971394,0.04694320000021435,0,538,4304
20,0.29473684210526313,10,1.0,1000,80.54183184072127,0.0474587999999585,0,538,4304
20,0.29473684210526313,10,1.0,1400,80.20670359008801,0.04885029999991275,0,538,4304
20,0.29473684210526313,10,1.0,600,57.10146553614862,0.044746100000111255,0,690,5520
20,0.29473684210526313,10,1.0,1000,59.269007121544796,0.0495056999998269,0,690,5520
20,0.29473684210526313,10,1.0,1400,61.33161334154652,0.04805280000005041,0,690,5520
20,0.29473684210526313,10,5.0,600,73.63600955781433,0.04957409999997253,0,558,4464
20,0.29473684210526313,10,5.0,1000,73.17149610865705,0.04600790000017696,0,558,4464
20,0.29473684210526313,10,5.0,1400,75.22853801689138,0.05496560000005957,0,558,4464
20,0.29473684210526313,10,5.0,600,115.92974699476078,0.046966999999995096,0,718,5744
20,0.29473684210526313,10,5.0,1000,110.91030029050242,0.04598529999998391,0,718,5744
20,0.29473684210526313,10,5.0,1400,109.38151830105816,0.04798039999991488,0,718,5744
20,0.29473684210526313,10,5.0,600,106.1829961656116,0.04386520000002747,0,706,5648
20,0.29473684210526313,10,5.0,1000,107.41055050302452,0.04824260000009417,0,706,5648
20,0.29473684210526313,10,5.0,1400,107.06142984773084,0.046524500000032276,0,706,5648
20,0.29473684210526313,10,5.0,600,67.53637890379535,0.057320499999832464,0,538,4304
20,0.29473684210526313,10,5.0,1000,69.49333552380939,0.04752690000009352,0,538,4304
20,0.29473684210526313,10,5.0,1400,69.06239042552653,0.04884799999990719,0,538,4304
20,0.29473684210526313,10,5.0,600,51.91005800384702,0.04761349999989761,0,690,5520
20,0.29473684210526313,10,5.0,1000,53.14918069342482,0.04759100000001126,0,690,5520
20,0.29473684210526313,10,5.0,1400,55.06272130980417,0.0480265999999574,0,690,5520
20,0.39473684210526316,10,0.1,600,93.13239080931412,0.05855100000007951,0,2782,22256
20,0.39473684210526316,10,0.1,1000,93.29641330634288,0.05826840000008815,0,2782,22256
20,0.39473684210526316,10,0.1,1400,93.65044982446919,0.06231079999997746,0,2782,22256
20,0.39473684210526316,10,0.1,600,114.31354668233406,0.05069040000012137,0,1658,13264
20,0.39473684210526316,10,0.1,1000,117.26508066176973,0.05335259999992559,0,1658,13264
20,0.39473684210526316,10,0.1,1400,117.57526818458926,0.05572860000006585,0,1658,13264
20,0.39473684210526316,10,0.1,600,89.02180502003914,0.05492809999987003,0,1742,13936
20,0.39473684210526316,10,0.1,1000,84.78714256373578,0.056545899999946414,0,1742,13936
20,0.39473684210526316,10,0.1,1400,85.42075116556704,0.05668339999988348,0,1742,13936
20,0.39473684210526316,10,0.1,600,67.37633876803906,0.06561999999985346,0,3846,30768
20,0.39473684210526316,10,0.1,1000,67.65874474117365,0.060185000000046784,0,3846,30768
20,0.39473684210526316,10,0.1,1400,72.69495911116933,0.0672233000000233,0,3846,30768
20,0.39473684210526316,10,0.1,600,39.0005560663309,0.05743280000001505,0,2218,17744
20,0.39473684210526316,10,0.1,1000,35.32328206690297,0.05791440000007242,0,2218,17744
20,0.39473684210526316,10,0.1,1400,35.377001472863554,0.059658899999931236,0,2218,17744
20,0.39473684210526316,10,0.5,600,74.66011814709017,0.060604900000043926,0,2782,22256
20,0.39473684210526316,10,0.5,1000,74.72911625717074,0.05847500000004402,0,2782,22256
20,0.39473684210526316,10,0.5,1400,75.01835766872533,0.0610681000000568,0,2782,22256
20,0.39473684210526316,10,0.5,600,89.91834014229094,0.05327069999998457,0,1658,13264
20,0.39473684210526316,10,0.5,1000,90.09235751979685,0.05429410000010648,0,1658,13264
20,0.39473684210526316,10,0.5,1400,94.06172838455373,0.05413149999981215,0,1658,13264
20,0.39473684210526316,10,0.5,600,71.85223039343417,0.05365600000004633,0,1742,13936
20,0.39473684210526316,10,0.5,1000,71.57631392448647,0.05615049999983057,0,1742,13936
20,0.39473684210526316,10,0.5,1400,71.77443733849256,0.053780200000119294,0,1742,13936
20,0.39473684210526316,10,0.5,600,60.2848870516871,0.057731800000055955,0,3846,30768
20,0.39473684210526316,10,0.5,1000,61.342082011397686,0.05901779999999235,0,3846,30768
20,0.39473684210526316,10,0.5,1400,60.64705900245893,0.06014709999999468,0,3846,30768
20,0.39473684210526316,10,0.5,600,53.567665372556434,0.058004599999776474,0,2218,17744
20,0.39473684210526316,10,0.5,1000,55.09569727520377,0.05457180000007611,0,2218,17744
20,0.39473684210526316,10,0.5,1400,56.51552732793198,0.05520159999991847,0,2218,17744
20,0.39473684210526316,10,1.0,600,43.90968689333104,0.05960719999984576,0,2782,22256
20,0.39473684210526316,10,1.0,1000,44.09976746351553,0.05810150000002068,0,2782,22256
20,0.39473684210526316,10,1.0,1400,44.28900877447825,0.059798600000021906,0,2782,22256
20,0.39473684210526316,10,1.0,600,98.40667083134211,0.05474030000004859,0,1658,13264
20,0.39473684210526316,10,1.0,1000,97.90061270092134,0.055667000000084954,0,1658,13264
20,0.39473684210526316,10,1.0,1400,98.65441181215279,0.05789920000006532,0,1658,13264
20,0.39473684210526316,10,1.0,600,81.71210370439535,0.053775299999870185,0,1742,13936
20,0.39473684210526316,10,1.0,1000,88.27903755783984,0.055825800000093295,0,1742,13936
20,0.39473684210526316,10,1.0,1400,87.58389967925953,0.056038500000113345,0,1742,13936
20,0.39473684210526316,10,1.0,600,58.099031094189826,0.06265829999983907,0,3846,30768
20,0.39473684210526316,10,1.0,1000,57.001940596974535,0.06303100000013728,0,3846,30768
20,0.39473684210526316,10,1.0,1400,57.0400745428694,0.063416400000051,0,3846,30768
20,0.39473684210526316,10,1.0,600,46.824728927347444,0.058879599999954735,0,2218,17744
20,0.39473684210526316,10,1.0,1000,46.888077113092145,0.058978199999955905,0,2218,17744
20,0.39473684210526316,10,1.0,1400,47.24610313732089,0.057224299999916184,0,2218,17744
20,0.39473684210526316,10,5.0,600,60.60924648454967,0.05896450000000186,0,2782,22256
20,0.39473684210526316,10,5.0,1000,60.56557497228456,0.05958480000003874,0,2782,22256
20,0.39473684210526316,10,5.0,1400,61.04812366382327,0.05858680000005734,0,2782,22256
20,0.39473684210526316,10,5.0,600,91.24563351433962,0.05669889999990119,0,1658,13264
20,0.39473684210526316,10,5.0,1000,91.04152998959681,0.054145900000094116,0,1658,13264
20,0.39473684210526316,10,5.0,1400,92.27766382171228,0.06025380000005498,0,1658,13264
20,0.39473684210526316,10,5.0,600,76.82923057270126,0.06189259999996466,0,1742,13936
20,0.39473684210526316,10,5.0,1000,82.4244164042707,0.055743000000120446,0,1742,13936
20,0.39473684210526316,10,5.0,1400,82.19072069904878,0.05750510000007125,0,1742,13936
20,0.39473684210526316,10,5.0,600,55.36961826069769,0.06273219999980029,0,3846,30768
20,0.39473684210526316,10,5.0,1000,56.14006433002893,0.06359359999987646,0,3846,30768
20,0.39473684210526316,10,5.0,1400,55.52069326071738,0.06318790000000263,0,3846,30768
20,0.39473684210526316,10,5.0,600,41.59050676139635,0.05883010000002287,0,2218,17744
20,0.39473684210526316,10,5.0,1000,42.23814427832096,0.06422409999981937,0,2218,17744
20,0.39473684210526316,10,5.0,1400,43.284954508157334,0.060647400000107154,0,2218,17744
20,0.49473684210526314,10,0.1,600,38.73060675903422,0.0898755999999139,0,9122,72976
20,0.49473684210526314,10,0.1,1000,38.44691647541486,0.08427539999979672,0,9122,72976
20,0.49473684210526314,10,0.1,1400,38.554891291036064,0.08798049999995783,0,9122,72976
20,0.49473684210526314,10,0.1,600,137.26235101354155,0.06683539999994537,0,4062,32496
20,0.49473684210526314,10,0.1,1000,137.3055998920993,0.0684287999999924,0,4062,32496
20,0.49473684210526314,10,0.1,1400,137.27244194307312,0.0724496000000272,0,4062,32496
20,0.49473684210526314,10,0.1,600,56.18644783115417,0.07265170000005128,0,5578,44624
20,0.49473684210526314,10,0.1,1000,74.31004805019552,0.07229039999992892,0,5578,44624
20,0.49473684210526314,10,0.1,1400,74.32127559426215,0.07324140000014268,0,5578,44624
20,0.49473684210526314,10,0.1,600,38.49886238850349,0.08298119999994924,0,9186,73488
20,0.49473684210526314,10,0.1,1000,38.4199622823565,0.08230930000013359,0,9186,73488
20,0.49473684210526314,10,0.1,1400,38.37416692193475,0.08438109999997323,0,9186,73488
20,0.49473684210526314,10,0.1,600,95.32181060544269,0.09053529999982857,0,11826,94608
20,0.49473684210526314,10,0.1,1000,71.7071895924262,0.09059240000010504,0,11826,94608
20,0.49473684210526314,10,0.1,1400,72.17522457202857,0.09200359999999819,0,11826,94608
20,0.49473684210526314,10,0.5,600,58.9236143997346,0.08052299999985735,0,9122,72976
20,0.49473684210526314,10,0.5,1000,58.94770677827294,0.08592830000020513,0,9122,72976
20,0.49473684210526314,10,0.5,1400,59.02781020744138,0.08188499999982923,0,9122,72976
20,0.49473684210526314,10,0.5,600,61.29172417142751,0.07413429999996879,0,4062,32496
20,0.49473684210526314,10,0.5,1000,61.8848878436069,0.08139759999994567,0,4062,32496
20,0.49473684210526314,10,0.5,1400,66.64189314719142,0.0801246999999421,0,4062,32496
20,0.49473684210526314,10,0.5,600,55.43236505425691,0.07668089999992844,0,5578,44624
20,0.49473684210526314,10,0.5,1000,64.43602939812412,0.07342029999995248,0,5578,44624
20,0.49473684210526314,10,0.5,1400,64.6541822503067,0.0757719000000634,0,5578,44624
20,0.49473684210526314,10,0.5,600,64.23232471537115,0.09040089999984957,0,9186,73488
20,0.49473684210526314,10,0.5,1000,63.991147844222226,0.08963130000006458,0,9186,73488
20,0.49473684210526314,10,0.5,1400,64.0153945518857,0.0908067000000301,0,9186,73488
20,0.49473684210526314,10,0.5,600,36.63514317914669,0.10775230000012925,0,11826,94608
20,0.49473684210526314,10,0.5,1000,36.55456084524018,0.10412780000001476,0,11826,94608
20,0.49473684210526314,10,0.5,1400,36.79835387345773,0.10070219999988694,0,11826,94608
20,0.49473684210526314,10,1.0,600,41.194469623129145,0.09135620000006384,0,9122,72976
20,0.49473684210526314,10,1.0,1000,41.23276561302894,0.08466760000010254,0,9122,72976
20,0.49473684210526314,10,1.0,1400,41.51360165064527,0.08213640000008127,0,9122,72976
20,0.49473684210526314,10,1.0,600,75.87364595924785,0.0673960999999963,0,4062,32496
20,0.49473684210526314,10,1.0,1000,75.75660423135392,0.07166879999999765,0,4062,32496
20,0.49473684210526314,10,1.0,1400,75.82772472729401,0.06900489999998172,0,4062,32496
20,0.49473684210526314,10,1.0,600,60.62311126596177,0.08106120000002193,0,5578,44624
20,0.49473684210526314,10,1.0,1000,68.68170620277645,0.08394199999997909,0,5578,44624
20,0.49473684210526314,10,1.0,1400,68.53417290365094,0.08105650000015885,0,5578,44624
20,0.49473684210526314,10,1.0,600,53.79845578341819,0.085705500000131,0,9186,73488
20,0.49473684210526314,10,1.0,1000,53.14113730952962,0.08255830000007336,0,9186,73488
20,0.49473684210526314,10,1.0,1400,52.8855148844257,0.0801825999999437,0,9186,73488
20,0.49473684210526314,10,1.0,600,39.515964021780725,0.088778899999852,0,11826,94608
20,0.49473684210526314,10,1.0,1000,40.320384254826166,0.09258149999982379,0,11826,94608
20,0.49473684210526314,10,1.0,1400,40.86330040834494,0.0903889999999592,0,11826,94608
20,0.49473684210526314,10,5.0,600,46.60522788208459,0.08037829999989299,0,9122,72976
20,0.49473684210526314,10,5.0,1000,46.63505613898593,0.0797728999998526,0,9122,72976
20,0.49473684210526314,10,5.0,1400,46.76199501698555,0.0803533000000698,0,9122,72976
20,0.49473684210526314,10,5.0,600,71.82877452001709,0.06432330000006914,0,4062,32496
20,0.49473684210526314,10,5.0,1000,72.11784447782776,0.07439050000016323,0,4062,32496
20,0.49473684210526314,10,5.0,1400,71.62547018495454,0.07401709999999184,0,4062,32496
20,0.49473684210526314,10,5.0,600,59.089273803833386,0.07731409999996686,0,5578,44624
20,0.49473684210526314,10,5.0,1000,65.05812371595648,0.0743505999998888,0,5578,44624
20,0.49473684210526314,10,5.0,1400,65.34854468367239,0.08160850000012942,0,5578,44624
20,0.49473684210526314,10,5.0,600,48.34976216909981,0.0838216999998167,0,9186,73488
20,0.49473684210526314,10,5.0,1000,47.85747925260676,0.08944369999994706,0,9186,73488
20,0.49473684210526314,10,5.0,1400,47.768681155597974,0.08131230000003598,0,9186,73488
20,0.49473684210526314,10,5.0,600,39.442760707112846,0.09558569999990141,0,11826,94608
20,0.49473684210526314,10,5.0,1000,40.24699669998242,0.10088070000006155,0,11826,94608
20,0.49473684210526314,10,5.0,1400,40.907068698728274,0.09697060000007696,0,11826,94608
30,0.06666666666666667,2,0.1,600,0.15163076036491221,0.051335999999992055,0,118,944
30,0.06666666666666667,2,0.1,1000,0.09813113711345518,0.05882919999999103,0,118,944
30,0.06666666666666667,2,0.1,1400,0.06847450722411816,0.058003699999972014,0,118,944
30,0.06666666666666667,2,0.1,600,0.11977241300546278,0.05487930000003871,0,118,944
30,0.06666666666666667,2,0.1,1000,0.10758248041085246,0.05682359999991604,0,118,944
30,0.06666666666666667,2,0.1,1400,0.09851111836081239,0.05488030000014987,0,118,944
30,0.06666666666666667,2,0.1,600,0.19940089715191928,0.05316510000011476,0,118,944
30,0.06666666666666667,2,0.1,1000,0.17836121519963485,0.05346430000008695,0,118,944
30,0.06666666666666667,2,0.1,1400,0.06726193126319958,0.052147299999887764,0,118,944
30,0.06666666666666667,2,0.1,600,0.1342987855216189,0.06039329999975962,0,118,944
30,0.06666666666666667,2,0.1,1000,0.09505478858763707,0.05962649999992209,0,118,944
30,0.06666666666666667,2,0.1,1400,0.09416663103124244,0.05541750000020329,0,118,944
30,0.06666666666666667,2,0.1,600,0.09103636444118642,0.06035389999988183,0,118,944
30,0.06666666666666667,2,0.1,1000,0.034980818302824186,0.05505140000013853,0,118,944
30,0.06666666666666667,2,0.1,1400,0.02810312786079244,0.05621229999997013,0,118,944
30,0.06666666666666667,2,0.5,600,175.24469287761056,0.05656020000014905,0,118,944
30,0.06666666666666667,2,0.5,1000,175.4260463537595,0.052640400000200316,0,118,944
30,0.06666666666666667,2,0.5,1400,173.55368347394113,0.05977340000026743,0,118,944
30,0.06666666666666667,2,0.5,600,198.33259310971346,0.06505310000011377,0,118,944
30,0.06666666666666667,2,0.5,1000,193.2781886723732,0.05753099999992628,0,118,944
30,0.06666666666666667,2,0.5,1400,193.26238508640142,0.056752399999822956,0,118,944
30,0.06666666666666667,2,0.5,600,248.89189821765012,0.06625920000033148,0,118,944
30,0.06666666666666667,2,0.5,1000,250.2792666588188,0.05940359999976863,0,118,944
30,0.06666666666666667,2,0.5,1400,230.432197660564,0.056629200000315905,0,118,944
30,0.06666666666666667,2,0.5,600,186.07638281353508,0.06160469999986162,0,118,944
30,0.06666666666666667,2,0.5,1000,184.95670415852624,0.06006539999998495,0,118,944
30,0.06666666666666667,2,0.5,1400,186.77888325803926,0.05560010000044713,0,118,944
30,0.06666666666666667,2,0.5,600,232.81743459429956,0.05906310000000303,0,118,944
30,0.06666666666666667,2,0.5,1000,229.73250475593935,0.06388150000020687,0,118,944
30,0.06666666666666667,2,0.5,1400,229.68013487984175,0.058684599999651255,0,118,944
30,0.06666666666666667,2,1.0,600,153.26699475632088,0.0590225000000828,0,118,944
30,0.06666666666666667,2,1.0,1000,148.3009347620372,0.06182319999970787,0,118,944
30,0.06666666666666667,2,1.0,1400,133.88800125152275,0.06418219999977737,0,118,944
30,0.06666666666666667,2,1.0,600,166.67355691945653,0.051727500000197324,0,118,944
30,0.06666666666666667,2,1.0,1000,164.53792021205132,0.0565734000001612,0,118,944
30,0.06666666666666667,2,1.0,1400,164.50367862020641,0.052881000000070344,0,118,944
30,0.06666666666666667,2,1.0,600,201.55930268171207,0.08316020000029312,0,118,944
30,0.06666666666666667,2,1.0,1000,243.36487203233494,0.05635149999989153,0,118,944
30,0.06666666666666667,2,1.0,1400,234.62818322134353,0.05141230000026553,0,118,944
30,0.06666666666666667,2,1.0,600,198.0856034224977,0.05327770000030796,0,118,944
30,0.06666666666666667,2,1.0,1000,195.36706480597007,0.05349439999963579,0,118,944
30,0.06666666666666667,2,1.0,1400,209.83025332545805,0.058158600000297156,0,118,944
30,0.06666666666666667,2,1.0,600,213.94643935510064,0.06291969999983849,0,118,944
30,0.06666666666666667,2,1.0,1000,194.95257331310563,0.061193099999854894,0,118,944
30,0.06666666666666667,2,1.0,1400,194.70237010834018,0.059147500000108266,0,118,944
30,0.06666666666666667,2,5.0,600,180.31391609289477,0.055605000000014115,0,118,944
30,0.06666666666666667,2,5.0,1000,172.96307062626778,0.061802300000181276,0,118,944
30,0.06666666666666667,2,5.0,1400,169.0557590590001,0.062146600000232866,0,118,944
30,0.06666666666666667,2,5.0,600,177.93311556765676,0.05764289999979155,0,118,944
30,0.06666666666666667,2,5.0,1000,176.68824255195142,0.05238729999973657,0,118,944
30,0.06666666666666667,2,5.0,1400,176.51220934819872,0.05087960000037128,0,118,944
30,0.06666666666666667,2,5.0,600,205.35255383091797,0.05162010000003647,0,118,944
30,0.06666666666666667,2,5.0,1000,253.78515318270954,0.05173500000000786,0,118,944
30,0.06666666666666667,2,5.0,1400,242.10977616753075,0.05299270000023171,0,118,944
30,0.06666666666666667,2,5.0,600,201.79164235993903,0.05254289999993489,0,118,944
30,0.06666666666666667,2,5.0,1000,201.57495230823068,0.06165340000006836,0,118,944
30,0.06666666666666667,2,5.0,1400,221.71523177622853,0.05215790000011111,0,118,944
30,0.06666666666666667,2,5.0,600,163.11329730205125,0.05482839999967837,0,118,944
30,0.06666666666666667,2,5.0,1000,157.95251062419229,0.053384400000140886,0,118,944
30,0.06666666666666667,2,5.0,1400,157.77863909069174,0.05335210000021107,0,118,944
30,0.09885057471264368,2,0.1,600,135.10312873168107,0.06517650000023423,0,186,1488
30,0.09885057471264368,2,0.1,1000,115.97355604160578,0.06252729999960138,0,186,1488
30,0.09885057471264368,2,0.1,1400,116.4204079707515,0.056341299999985495,0,186,1488
30,0.09885057471264368,2,0.1,600,152.99989555223488,0.05810479999991003,0,190,1520
30,0.09885057471264368,2,0.1,1000,133.37231018503016,0.06511230000023716,0,190,1520
30,0.09885057471264368,2,0.1,1400,133.74630322228907,0.059269899999890185,0,190,1520
30,0.09885057471264368,2,0.1,600,188.94156334164748,0.06208169999990787,0,218,1744
30,0.09885057471264368,2,0.1,1000,229.83097114310218,0.06674169999996593,0,218,1744
30,0.09885057471264368,2,0.1,1400,222.26578544300878,0.059350699999868084,0,218,1744
30,0.09885057471264368,2,0.1,600,158.39992380324193,0.05607259999987946,0,222,1776
30,0.09885057471264368,2,0.1,1000,158.4117468775692,0.057785899999998946,0,222,1776
30,0.09885057471264368,2,0.1,1400,189.8392184000168,0.05877680000003238,0,222,1776
30,0.09885057471264368,2,0.1,600,132.45273020845536,0.059404300000096555,0,190,1520
30,0.09885057471264368,2,0.1,1000,132.54910453844928,0.05966309999985242,0,190,1520
30,0.09885057471264368,2,0.1,1400,132.32047099746308,0.059200800000326126,0,190,1520
30,0.09885057471264368,2,0.5,600,174.69144318556553,0.055370000000039,0,186,1488
30,0.09885057471264368,2,0.5,1000,173.95495002801815,0.060558099999980186,0,186,1488
30,0.09885057471264368,2,0.5,1400,173.04217583410838,0.06009300000005169,0,186,1488
30,0.09885057471264368,2,0.5,600,159.1396255198683,0.0559835999997631,0,190,1520
30,0.09885057471264368,2,0.5,1000,159.16182617967763,0.05324929999960659,0,190,1520
30,0.09885057471264368,2,0.5,1400,158.87303425934007,0.05634369999961564,0,190,1520
30,0.09885057471264368,2,0.5,600,223.52147694154345,0.05763340000021344,0,218,1744
30,0.09885057471264368,2,0.5,1000,255.75610908863732,0.05742129999998724,0,218,1744
30,0.09885057471264368,2,0.5,1400,250.78317942861338,0.05604689999972834,0,218,1744
30,0.09885057471264368,2,0.5,600,181.97783989164415,0.061890800000128365,0,222,1776
30,0.09885057471264368,2,0.5,1000,180.919611337797,0.06575169999996433,0,222,1776
30,0.09885057471264368,2,0.5,1400,212.65543166827374,0.058602999999948224,0,222,1776
30,0.09885057471264368,2,0.5,600,205.5455646176475,0.06479750000016793,0,190,1520
30,0.09885057471264368,2,0.5,1000,205.3806545053718,0.07632539999985966,0,190,1520
30,0.09885057471264368,2,0.5,1400,205.46584519697424,0.0690506999999343,0,190,1520
30,0.09885057471264368,2,1.0,600,139.95991997174443,0.06698809999988953,0,186,1488
30,0.09885057471264368,2,1.0,1000,137.4520470859868,0.07375420000016675,0,186,1488
30,0.09885057471264368,2,1.0,1400,137.06951824710373,0.07563820000041233,0,186,1488
30,0.09885057471264368,2,1.0,600,195.53545979261443,0.05834489999961079,0,190,1520
30,0.09885057471264368,2,1.0,1000,189.8562985799429,0.06560699999999997,0,190,1520
30,0.09885057471264368,2,1.0,1400,190.0979846766459,0.06123550000029354,0,190,1520
30,0.09885057471264368,2,1.0,600,170.6600799117694,0.0607850999999755,0,218,1744
30,0.09885057471264368,2,1.0,1000,214.01564319600817,0.062098900000364665,0,218,1744
30,0.09885057471264368,2,1.0,1400,212.65842981426212,0.06192850000024919,0,218,1744
30,0.09885057471264368,2,1.0,600,177.86921870922902,0.056681400000343274,0,222,1776
30,0.09885057471264368,2,1.0,1000,178.06879924760213,0.05596259999992981,0,222,1776
30,0.09885057471264368,2,1.0,1400,208.76424434336158,0.061756099999911385,0,222,1776
30,0.09885057471264368,2,1.0,600,176.23187841657992,0.056406300000162446,0,190,1520
30,0.09885057471264368,2,1.0,1000,157.60020953851202,0.05688799999961702,0,190,1520
30,0.09885057471264368,2,1.0,1400,157.4002123749237,0.061586000000261265,0,190,1520
30,0.09885057471264368,2,5.0,600,124.18913162768341,0.05856050000011237,0,186,1488
30,0.09885057471264368,2,5.0,1000,119.39352088088133,0.06107770000016899,0,186,1488
30,0.09885057471264368,2,5.0,1400,116.52922412430924,0.05999100000008184,0,186,1488
30,0.09885057471264368,2,5.0,600,158.40927448269034,0.05605080000032103,0,190,1520
30,0.09885057471264368,2,5.0,1000,151.4808355004637,0.059301199999936216,0,190,1520
30,0.09885057471264368,2,5.0,1400,151.2958990998369,0.05825880000020334,0,190,1520
30,0.09885057471264368,2,5.0,600,176.54970488890544,0.05853960000013103,0,218,1744
30,0.09885057471264368,2,5.0,1000,214.6758747228428,0.06159720000005109,0,218,1744
30,0.09885057471264368,2,5.0,1400,203.68064838384126,0.059728700000050594,0,218,1744
30,0.09885057471264368,2,5.0,600,185.45731509065837,0.05794979999973293,0,222,1776
30,0.09885057471264368,2,5.0,1000,188.48418964986953,0.05720199999996112,0,222,1776
30,0.09885057471264368,2,5.0,1400,213.46912120709234,0.05521900000030655,0,222,1776
30,0.09885057471264368,2,5.0,600,142.0672942325189,0.05904849999978978,0,190,1520
30,0.09885057471264368,2,5.0,1000,133.50985946909552,0.06366579999985333,0,190,1520
30,0.09885057471264368,2,5.0,1400,133.2602356709651,0.06127749999996013,0,190,1520
30,0.06666666666666667,4,0.1,600,0.16773747096049715,0.04991429999972752,0,118,944
30,0.06666666666666667,4,0.1,1000,0.16984797887374645,0.059415200000330515,0,118,944
30,0.06666666666666667,4,0.1,1400,0.15450659674195877,0.05963359999987006,0,118,944
30,0.06666666666666667,4,0.1,600,0.1522395527385201,0.05247929999995904,0,118,944
30,0.06666666666666667,4,0.1,1000,0.021676536378177527,0.059443300000111776,0,118,944
30,0.06666666666666667,4,0.1,1400,0.020232468273476415,0.05110180000019682,0,118,944
30,0.06666666666666667,4,0.1,600,0.1662833390466922,0.06120829999963462,0,118,944
30,0.06666666666666667,4,0.1,1000,0.049541397176197696,0.057522200000221346,0,118,944
30,0.06666666666666667,4,0.1,1400,0.04434086181262038,0.05209259999992355,0,118,944
30,0.06666666666666667,4,0.1,600,0.10542876934189842,0.05202480000025389,0,118,944
30,0.06666666666666667,4,0.1,1000,0.03311938272437443,0.05701359999966371,0,118,944
