estimator,hidden_dims,activation,dag_idx,n_nodes,in_degree,alpha,sample_size,n_fit,density,kl,kl_se,fit_time_s,fit_rss_delta_bytes,stored_params,free_params,memory_bytes,memory_bytes_native,stop_epoch_mean,frac_at_ceiling
nn_linear,[],linear,1,10,2,0.5,600,480,0.3777777777777777,0.2388311713500447,0.0024132535665571,4.962532699999883,-3735552,90,90,720,360,172.3,0.7
nn_32_relu,[32],ReLU,1,10,2,0.5,600,480,0.3777777777777777,0.0700662549059857,0.0013613514129286,3.2846478999999817,-1449984,2100,2100,16800,8400,78.9,0.0
mle,,,1,10,2,0.5,1000,800,0.3777777777777777,0.1421978155332704,0.0037841418817892,0.0185354000000188,0,70,35,560,560,,
nn_linear,[],linear,1,10,2,0.5,1000,800,0.3777777777777777,0.1051884027548128,0.002754990452693,8.492521300000135,-4554752,90,90,720,360,187.2,0.7
nn_32_relu,[32],ReLU,1,10,2,0.5,1000,800,0.3777777777777777,0.0294779354643359,0.0012354064856819,4.457124499999736,-954368,2100,2100,16800,8400,68.4,0.0
mle,,,1,10,2,0.5,1400,1120,0.3777777777777777,0.067978655610432,0.0023006651382187,0.0187161999997442,0,70,35,560,560,,
nn_linear,[],linear,1,10,2,0.5,1400,1120,0.3777777777777777,0.1091039901484274,0.0021875372063827,9.495000499999604,-3661824,90,90,720,360,151.8,0.3
nn_32_relu,[32],ReLU,1,10,2,0.5,1400,1120,0.3777777777777777,0.0191328075284903,0.0003762356264468,8.332541400000082,-770048,2100,2100,16800,8400,91.3,0.1
mle,,,2,10,2,0.5,600,480,0.3777777777777777,0.1043194223955203,0.004737334274347,0.0191032999996423,0,70,35,560,560,,
nn_linear,[],linear,2,10,2,0.5,600,480,0.3777777777777777,0.520573380134997,0.0078353396520309,5.173836999999821,-3702784,90,90,720,360,182.3,0.9
nn_32_relu,[32],ReLU,2,10,2,0.5,600,480,0.3777777777777777,0.0325114316256965,0.0005668657439754,5.505393399999775,-1445888,2100,2100,16800,8400,133.4,0.1
mle,,,2,10,2,0.5,1000,800,0.3777777777777777,0.1001611314434627,0.0045280748158735,0.0190523999999641,0,70,35,560,560,,
nn_linear,[],linear,2,10,2,0.5,1000,800,0.3777777777777777,0.4322577550217449,0.0094900458625607,7.200363400000242,-4505600,90,90,720,360,159.3,0.4
nn_32_relu,[32],ReLU,2,10,2,0.5,1000,800,0.3777777777777777,0.0239872288107306,0.000342289760684,8.12669730000016,-1036288,2100,2100,16800,8400,123.9,0.1
mle,,,2,10,2,0.5,1400,1120,0.3777777777777777,0.0822806140305516,0.004455094141084,0.0208613999998306,0,70,35,560,560,,
nn_linear,[],linear,2,10,2,0.5,1400,1120,0.3777777777777777,0.4138251354441813,0.010037045526573,7.821578200000204,-3579904,90,90,720,360,124.9,0.2
nn_32_relu,[32],ReLU,2,10,2,0.5,1400,1120,0.3777777777777777,0.0163194448931511,0.0002916408612451,10.24149269999998,-786432,2100,2100,16800,8400,112.6,0.0
mle,,,3,10,2,0.5,600,480,0.3777777777777777,0.1762213236703435,0.0124784489801576,0.0193471000002318,0,70,35,560,560,,
nn_linear,[],linear,3,10,2,0.5,600,480,0.3777777777777777,0.204241664113103,0.0038470330759439,4.694498800000019,-3702784,90,90,720,360,164.6,0.6
nn_32_relu,[32],ReLU,3,10,2,0.5,600,480,0.3777777777777777,0.0840752096106055,0.0023823294955814,3.771419700000024,-1368064,2100,2100,16800,8400,90.6,0.2
mle,,,3,10,2,0.5,1000,800,0.3777777777777777,0.0631493523098523,0.0036164696952233,0.0185027000002264,0,70,35,560,560,,
nn_linear,[],linear,3,10,2,0.5,1000,800,0.3777777777777777,0.1477224598770254,0.0035850554782415,7.252233899999737,-4571136,90,90,720,360,160.5,0.4
nn_32_relu,[32],ReLU,3,10,2,0.5,1000,800,0.3777777777777777,0.033561291126592,0.0005559662691862,7.116781400000036,-954368,2100,2100,16800,8400,107.7,0.2
mle,,,3,10,2,0.5,1400,1120,0.3777777777777777,0.0857617747941307,0.0038075540152809,0.0202264999998078,0,70,35,560,560,,
nn_linear,[],linear,3,10,2,0.5,1400,1120,0.3777777777777777,0.1327214968406092,0.0037322149918298,8.990190600000005,-3661824,90,90,720,360,144.8,0.3
nn_32_relu,[32],ReLU,3,10,2,0.5,1400,1120,0.3777777777777777,0.0231555557274649,0.0004834375150218,7.180200199999945,-786432,2100,2100,16800,8400,78.1,0.0
mle,,,4,10,2,0.5,600,480,0.3777777777777777,0.0499176202743711,0.0037445336358163,0.0208968000001732,0,70,35,560,560,,
nn_linear,[],linear,4,10,2,0.5,600,480,0.3777777777777777,0.2819021844269975,0.0020206952341922,5.036408400000255,-3702784,90,90,720,360,175.9,0.7
nn_32_relu,[32],ReLU,4,10,2,0.5,600,480,0.3777777777777777,0.0499873391102526,0.0004745043613621,4.367716400000063,-1368064,2100,2100,16800,8400,106.5,0.0
mle,,,4,10,2,0.5,1000,800,0.3777777777777777,0.0353936207358649,0.0037586914987488,0.0198365999999623,0,70,35,560,560,,
nn_linear,[],linear,4,10,2,0.5,1000,800,0.3777777777777777,0.204536165381114,0.0019198368920878,8.694146199999977,-4571136,90,90,720,360,191.9,0.8
nn_32_relu,[32],ReLU,4,10,2,0.5,1000,800,0.3777777777777777,0.0160589245552488,0.0002117120818113,8.305815300000177,-925696,2100,2100,16800,8400,126.1,0.2
mle,,,4,10,2,0.5,1400,1120,0.3777777777777777,0.0314354843924843,0.0037544724844926,0.0226098000002821,0,70,35,560,560,,
nn_linear,[],linear,4,10,2,0.5,1400,1120,0.3777777777777777,0.1656147312686729,0.0019858259317435,11.377963800000089,-4194304,90,90,720,360,182.3,0.7
nn_32_relu,[32],ReLU,4,10,2,0.5,1400,1120,0.3777777777777777,0.0197617452101959,0.0001737923985406,8.796782500000063,-708608,2100,2100,16800,8400,97.1,0.0
mle,,,5,10,2,0.5,600,480,0.3777777777777777,0.0592021897014263,0.0044081694118823,0.0211102000002938,0,70,35,560,560,,
nn_linear,[],linear,5,10,2,0.5,600,480,0.3777777777777777,0.2561215196570702,0.0017572824845663,4.891653099999985,-3702784,90,90,720,360,168.7,0.8
nn_32_relu,[32],ReLU,5,10,2,0.5,600,480,0.3777777777777777,0.0493341713130594,0.0007801466165454,4.549695299999712,-1503232,2100,2100,16800,8400,110.9,0.1
mle,,,5,10,2,0.5,1000,800,0.3777777777777777,0.0505713278987228,0.0043932622613264,0.0220549000000573,0,70,35,560,560,,
nn_linear,[],linear,5,10,2,0.5,1000,800,0.3777777777777777,0.1254365181096237,0.0022616019625207,8.239538900000298,-4542464,90,90,720,360,182.3,0.7
nn_32_relu,[32],ReLU,5,10,2,0.5,1000,800,0.3777777777777777,0.034873198702067,0.0002246271511312,7.85385210000004,-1036288,2100,2100,16800,8400,117.1,0.1
mle,,,5,10,2,0.5,1400,1120,0.3777777777777777,0.0434883079113829,0.004384865020511,0.0223657000001367,0,70,35,560,560,,
nn_linear,[],linear,5,10,2,0.5,1400,1120,0.3777777777777777,0.0988360400189579,0.0024702613504282,10.967313000000104,-3579904,90,90,720,360,167.9,0.5
nn_32_relu,[32],ReLU,5,10,2,0.5,1400,1120,0.3777777777777777,0.0176825610213121,0.0006208126313478,7.078036699999757,-786432,2100,2100,16800,8400,75.8,0.1
mle,,,1,10,2,1.0,600,480,0.3777777777777777,0.0884029361385552,0.0103036779395135,0.0189813000001777,0,70,35,560,560,,
nn_linear,[],linear,1,10,2,1.0,600,480,0.3777777777777777,0.2589393999779911,0.0025649654201156,5.2751868999998806,-3702784,90,90,720,360,182.6,0.6
nn_32_relu,[32],ReLU,1,10,2,1.0,600,480,0.3777777777777777,0.0451865878947025,0.0004853666327953,3.375105099999928,-1433600,2100,2100,16800,8400,82.1,0.0
mle,,,1,10,2,1.0,1000,800,0.3777777777777777,0.0724785854075155,0.0102994541323763,0.0201391000000512,0,70,35,560,560,,
nn_linear,[],linear,1,10,2,1.0,1000,800,0.3777777777777777,0.1999122731025036,0.003681611465833,7.765842699999666,-4505600,90,90,720,360,171.0,0.6
nn_32_relu,[32],ReLU,1,10,2,1.0,1000,800,0.3777777777777777,0.0307912757873629,0.0002965685577128,5.055866000000151,-958464,2100,2100,16800,8400,76.2,0.1
mle,,,1,10,2,1.0,1400,1120,0.3777777777777777,0.0983406849916568,0.0122675443794723,0.0192532000000937,0,70,35,560,560,,
nn_linear,[],linear,1,10,2,1.0,1400,1120,0.3777777777777777,0.1958018945568603,0.0036753642171668,9.976131400000211,-3657728,90,90,720,360,157.0,0.5
nn_32_relu,[32],ReLU,1,10,2,1.0,1400,1120,0.3777777777777777,0.0167251588657226,0.0001156938644013,6.479908100000102,-786432,2100,2100,16800,8400,71.0,0.0
mle,,,2,10,2,1.0,600,480,0.3777777777777777,0.0513376815219348,0.0002841872763771,0.0183248999996976,0,70,35,560,560,,
nn_linear,[],linear,2,10,2,1.0,600,480,0.3777777777777777,0.1741519663745939,0.0012515434989085,4.241979799999626,-3702784,90,90,720,360,147.8,0.3
nn_32_relu,[32],ReLU,2,10,2,1.0,600,480,0.3777777777777777,0.0995692026380081,0.0010539430256111,2.400079900000037,-1433600,2100,2100,16800,8400,57.9,0.0
mle,,,2,10,2,1.0,1000,800,0.3777777777777777,0.0390062687363722,0.0003530085862301,0.0208932000000459,0,70,35,560,560,,
nn_linear,[],linear,2,10,2,1.0,1000,800,0.3777777777777777,0.1330793777037211,0.0009309806429648,5.161235900000065,-3768320,90,90,720,360,113.6,0.2
nn_32_relu,[32],ReLU,2,10,2,1.0,1000,800,0.3777777777777777,0.0524349099934535,0.0004812784324395,3.341050500000165,-1556480,2100,2100,16800,8400,50.6,0.0
mle,,,2,10,2,1.0,1400,1120,0.3777777777777777,0.0187553803284372,0.0002392067668483,0.0218670000003839,0,70,35,560,560,,
nn_linear,[],linear,2,10,2,1.0,1400,1120,0.3777777777777777,0.1269990459512759,0.0008308678205899,6.729819700000007,-3579904,90,90,720,360,108.7,0.1
nn_32_relu,[32],ReLU,2,10,2,1.0,1400,1120,0.3777777777777777,0.0159743569040849,0.0001336582739665,5.655894400000307,-786432,2100,2100,16800,8400,62.8,0.0
mle,,,3,10,2,1.0,600,480,0.3777777777777777,0.0521421920136523,0.0004026546617935,0.0212532000000464,0,70,35,560,560,,
nn_linear,[],linear,3,10,2,1.0,600,480,0.3777777777777777,0.2636491462785092,0.002126028718516,3.071095400000104,-3702784,90,90,720,360,105.8,0.2
nn_32_relu,[32],ReLU,3,10,2,1.0,600,480,0.3777777777777777,0.069354594041158,0.0004147606007495,2.3909911000000648,-1433600,2100,2100,16800,8400,59.0,0.0
mle,,,3,10,2,1.0,1000,800,0.3777777777777777,0.023573143400502,0.0001558151343671,0.0218158000002404,0,70,35,560,560,,
nn_linear,[],linear,3,10,2,1.0,1000,800,0.3777777777777777,0.221302691265913,0.0023678694724816,6.353447399999823,-3768320,90,90,720,360,139.9,0.1
nn_32_relu,[32],ReLU,3,10,2,1.0,1000,800,0.3777777777777777,0.027820422846872,0.0002897976010931,3.283911999999873,-1380352,2100,2100,16800,8400,50.2,0.0
mle,,,3,10,2,1.0,1400,1120,0.3777777777777777,0.0171311607175822,8.333395696843671e-05,0.0194161999997959,0,70,35,560,560,,
nn_linear,[],linear,3,10,2,1.0,1400,1120,0.3777777777777777,0.2214622789343848,0.0022306402271175,6.527627100000245,-3391488,90,90,720,360,103.8,0.0
nn_32_relu,[32],ReLU,3,10,2,1.0,1400,1120,0.3777777777777777,0.0264430375699079,0.0001749387571559,3.703306299999895,-524288,2100,2100,16800,8400,40.8,0.0
mle,,,4,10,2,1.0,600,480,0.3777777777777777,0.0599966294101505,0.0004518222236875,0.0182171000001289,0,70,35,560,560,,
nn_linear,[],linear,4,10,2,1.0,600,480,0.3777777777777777,0.3944072166498379,0.0030816870637418,3.5578897999998844,-3735552,90,90,720,360,122.6,0.2
nn_32_relu,[32],ReLU,4,10,2,1.0,600,480,0.3777777777777777,0.0730379694630698,0.0003763200318788,3.416428500000165,-1654784,2100,2100,16800,8400,84.0,0.0
mle,,,4,10,2,1.0,1000,800,0.3777777777777777,0.0280868981335683,0.0002005990973832,0.0180530000002363,0,70,35,560,560,,
nn_linear,[],linear,4,10,2,1.0,1000,800,0.3777777777777777,0.3783480273061053,0.0025475466464,5.144863600000008,-3829760,90,90,720,360,112.8,0.2
nn_32_relu,[32],ReLU,4,10,2,1.0,1000,800,0.3777777777777777,0.0327410082859992,0.0001705713440425,5.078003199999785,-942080,2100,2100,16800,8400,77.0,0.0
mle,,,4,10,2,1.0,1400,1120,0.3777777777777777,0.022823155494556,0.0001695476372794,0.0192084000000249,0,70,35,560,560,,
nn_linear,[],linear,4,10,2,1.0,1400,1120,0.3777777777777777,0.3728294718392628,0.0023625109638677,5.13702880000028,-3674112,90,90,720,360,82.7,0.0
nn_32_relu,[32],ReLU,4,10,2,1.0,1400,1120,0.3777777777777777,0.0279995957713737,0.0002365711681606,7.313698400000248,-753664,2100,2100,16800,8400,79.9,0.0
mle,,,5,10,2,1.0,600,480,0.3777777777777777,0.0764594475493749,0.0017342870239166,0.0187163999999029,0,70,35,560,560,,
nn_linear,[],linear,5,10,2,1.0,600,480,0.3777777777777777,0.1664454192919783,0.0012052556176752,4.797920800000156,-3735552,90,90,720,360,168.1,0.5
nn_32_relu,[32],ReLU,5,10,2,1.0,600,480,0.3777777777777777,0.0856229158292963,0.0004738860140369,2.9220634999996946,-1433600,2100,2100,16800,8400,71.3,0.0
mle,,,5,10,2,1.0,1000,800,0.3777777777777777,0.0650862549213566,0.0016814908860818,0.0181592999997519,0,70,35,560,560,,
nn_linear,[],linear,5,10,2,1.0,1000,800,0.3777777777777777,0.1100787137115785,0.001135021452618,7.058990400000312,-4603904,90,90,720,360,154.9,0.6
nn_32_relu,[32],ReLU,5,10,2,1.0,1000,800,0.3777777777777777,0.0342681572079364,0.0002508620758413,3.572253700000146,-974848,2100,2100,16800,8400,54.3,0.0
mle,,,5,10,2,1.0,1400,1120,0.3777777777777777,0.0171105934796813,0.0001207475260522,0.0182146000001921,0,70,35,560,560,,
nn_linear,[],linear,5,10,2,1.0,1400,1120,0.3777777777777777,0.1050820282539849,0.0011392851782123,8.956895499999973,-3641344,90,90,720,360,143.4,0.3
nn_32_relu,[32],ReLU,5,10,2,1.0,1400,1120,0.3777777777777777,0.0297500076004599,0.0001429678407427,4.502956899999845,-786432,2100,2100,16800,8400,49.9,0.0
mle,,,1,10,4,0.1,600,480,0.6666666666666666,0.1184618204151886,0.0084144229280789,0.0260479999997187,0,222,111,1776,1776,,
nn_linear,[],linear,1,10,4,0.1,600,480,0.6666666666666666,0.5312920134867625,0.005854867447908,5.759832799999913,-4186112,142,142,1136,568,200.0,1.0
nn_32_relu,[32],ReLU,1,10,4,0.1,600,480,0.6666666666666666,0.0621357023089383,0.0058509053755028,4.498568500000147,-1634304,2932,2932,23456,11728,108.6,0.2
mle,,,1,10,4,0.1,1000,800,0.6666666666666666,0.1297124721210734,0.0112395794632252,0.0253271000001404,0,222,111,1776,1776,,
nn_linear,[],linear,1,10,4,0.1,1000,800,0.6666666666666666,0.1806835750158831,0.0064640305826101,8.292474399999719,-4186112,142,142,1136,568,182.6,0.8
nn_32_relu,[32],ReLU,1,10,4,0.1,1000,800,0.6666666666666666,0.0618413498141522,0.0103464016243587,9.476307200000065,-1601536,2932,2932,23456,11728,142.4,0.4
mle,,,1,10,4,0.1,1400,1120,0.6666666666666666,0.0561219889707219,0.0015616259182494,0.0291799999999966,0,222,111,1776,1776,,
nn_linear,[],linear,1,10,4,0.1,1400,1120,0.6666666666666666,0.1284464472620849,0.0069394454767076,12.159968299999946,-3645440,142,142,1136,568,194.7,0.9
nn_32_relu,[32],ReLU,1,10,4,0.1,1400,1120,0.6666666666666666,0.0473839176374126,0.0096923369673224,11.413945499999954,-1441792,2932,2932,23456,11728,125.8,0.1
mle,,,2,10,4,0.1,600,480,0.6666666666666666,0.3507250525453676,0.0177455473800766,0.0280935999999201,0,222,111,1776,1776,,
nn_linear,[],linear,2,10,4,0.1,600,480,0.6666666666666666,0.8146991949281581,0.0092047743890128,5.775831100000232,-3846144,142,142,1136,568,200.0,1.0
nn_32_relu,[32],ReLU,2,10,4,0.1,600,480,0.6666666666666666,0.0968510108858024,0.0072263567495784,7.157916099999966,-1589248,2932,2932,23456,11728,159.9,0.6
mle,,,2,10,4,0.1,1000,800,0.6666666666666666,0.2530383814534909,0.014811182723803,0.0251003000003038,0,222,111,1776,1776,,
nn_linear,[],linear,2,10,4,0.1,1000,800,0.6666666666666666,0.3710290003925067,0.0099938183270901,8.795759500000258,-4935680,142,142,1136,568,191.1,0.8
nn_32_relu,[32],ReLU,2,10,4,0.1,1000,800,0.6666666666666666,0.0592015559760217,0.0040973746669804,9.396601400000236,-1433600,2932,2932,23456,11728,139.5,0.2
mle,,,2,10,4,0.1,1400,1120,0.6666666666666666,0.1636407462668947,0.0117160484305365,0.023670999999922,0,222,111,1776,1776,,
nn_linear,[],linear,2,10,4,0.1,1400,1120,0.6666666666666666,0.3134144378758888,0.0099348157785607,11.94278949999989,-3858432,142,142,1136,568,190.9,0.8
nn_32_relu,[32],ReLU,2,10,4,0.1,1400,1120,0.6666666666666666,0.0470712853715928,0.0029784953559114,10.176980099999582,-1449984,2932,2932,23456,11728,111.8,0.2
mle,,,3,10,4,0.1,600,480,0.6666666666666666,0.0464206455887264,0.0015654924866685,0.0279551999997238,0,222,111,1776,1776,,
nn_linear,[],linear,3,10,4,0.1,600,480,0.6666666666666666,0.3517899302491173,0.0048847644571242,5.1990222000004,-4014080,142,142,1136,568,181.5,0.8
nn_32_relu,[32],ReLU,3,10,4,0.1,600,480,0.6666666666666666,0.0435816558301995,0.0068142820236566,6.8768975999996655,-1650688,2932,2932,23456,11728,167.0,0.5
mle,,,3,10,4,0.1,1000,800,0.6666666666666666,0.0400011594583697,0.006637098173066,0.0270520999997643,0,222,111,1776,1776,,
nn_linear,[],linear,3,10,4,0.1,1000,800,0.6666666666666666,0.228537630641308,0.004413122742279,8.84086120000029,-4849664,142,142,1136,568,192.0,0.9
nn_32_relu,[32],ReLU,3,10,4,0.1,1000,800,0.6666666666666666,0.0177440708069775,0.0022591576926682,10.464210399999956,-1511424,2932,2932,23456,11728,152.4,0.5
mle,,,3,10,4,0.1,1400,1120,0.6666666666666666,0.0245163678003173,0.0066217303298321,0.0284381999999823,0,222,111,1776,1776,,
nn_linear,[],linear,3,10,4,0.1,1400,1120,0.6666666666666666,0.1623423706239123,0.0049297456366312,11.870700399999803,-3436544,142,142,1136,568,188.8,0.9
nn_32_relu,[32],ReLU,3,10,4,0.1,1400,1120,0.6666666666666666,0.0116904613558145,0.0018630957460888,12.638191399999869,-1527808,2932,2932,23456,11728,137.5,0.3
mle,,,4,10,4,0.1,600,480,0.6666666666666666,0.2103078571212359,0.0079256676405123,0.0237342999998873,0,222,111,1776,1776,,
nn_linear,[],linear,4,10,4,0.1,600,480,0.6666666666666666,0.825528789548077,0.0094956855224885,5.822397899999942,-4861952,142,142,1136,568,200.0,1.0
nn_32_relu,[32],ReLU,4,10,4,0.1,600,480,0.6666666666666666,0.0883860736049683,0.0042216506323246,6.872585699999945,-1712128,2932,2932,23456,11728,165.8,0.7
mle,,,4,10,4,0.1,1000,800,0.6666666666666666,0.1611779000658585,0.0112625988045549,0.0251813999998375,0,222,111,1776,1776,,
nn_linear,[],linear,4,10,4,0.1,1000,800,0.6666666666666666,0.5851948498916557,0.0101092631457615,8.41803979999986,-4374528,142,142,1136,568,184.8,0.8
nn_32_relu,[32],ReLU,4,10,4,0.1,1000,800,0.6666666666666666,0.047560832380164,0.0041510003782358,8.73311560000002,-1728512,2932,2932,23456,11728,131.1,0.4
mle,,,4,10,4,0.1,1400,1120,0.6666666666666666,0.0892426616003939,0.0086262851630077,0.0254764999999679,0,222,111,1776,1776,,
nn_linear,[],linear,4,10,4,0.1,1400,1120,0.6666666666666666,0.5080813110261417,0.0114336082006645,11.166938500000017,-3448832,142,142,1136,568,178.7,0.8
nn_32_relu,[32],ReLU,4,10,4,0.1,1400,1120,0.6666666666666666,0.0437269231260453,0.0043933684893417,12.18382470000006,-1527808,2932,2932,23456,11728,134.3,0.4
mle,,,5,10,4,0.1,600,480,0.6666666666666666,0.2925252445385675,0.0021546152116899,0.0247595999999248,0,222,111,1776,1776,,
nn_linear,[],linear,5,10,4,0.1,600,480,0.6666666666666666,0.6449638908085068,0.008426988061522,5.274333200000001,-4734976,142,142,1136,568,183.1,0.9
nn_32_relu,[32],ReLU,5,10,4,0.1,600,480,0.6666666666666666,0.0448633603988775,0.0001764112022816,6.428953000000092,-1777664,2932,2932,23456,11728,153.6,0.5
mle,,,5,10,4,0.1,1000,800,0.6666666666666666,0.0626824381074295,0.0007506020450344,0.0266962000000603,0,222,111,1776,1776,,
nn_linear,[],linear,5,10,4,0.1,1000,800,0.6666666666666666,0.4696137795318302,0.0092071941159414,8.25302610000017,-6127616,142,142,1136,568,179.7,0.8
nn_32_relu,[32],ReLU,5,10,4,0.1,1000,800,0.6666666666666666,0.0264056570801887,0.0008796055301045,10.11891199999991,-1552384,2932,2932,23456,11728,147.7,0.3
mle,,,5,10,4,0.1,1400,1120,0.6666666666666666,0.0250648980492706,0.0007217650584528,0.0252807000001666,0,222,111,1776,1776,,
nn_linear,[],linear,5,10,4,0.1,1400,1120,0.6666666666666666,0.368135777685982,0.0090122869892961,11.252591200000095,-3862528,142,142,1136,568,179.9,0.8
nn_32_relu,[32],ReLU,5,10,4,0.1,1400,1120,0.6666666666666666,0.0206586953887428,0.0001840055463247,9.611466099999689,-1548288,2932,2932,23456,11728,104.3,0.0
mle,,,1,10,4,0.5,600,480,0.6666666666666666,0.5366829414909738,0.0173202803635672,0.026401000000078,0,222,111,1776,1776,,
nn_linear,[],linear,1,10,4,0.5,600,480,0.6666666666666666,1.1063800957371333,0.0067900765050092,4.396591499999886,-4071424,142,142,1136,568,151.8,0.3
nn_32_relu,[32],ReLU,1,10,4,0.5,600,480,0.6666666666666666,0.1432088544953864,0.0021571966095892,5.09459730000026,-1605632,2932,2932,23456,11728,122.9,0.1
mle,,,1,10,4,0.5,1000,800,0.6666666666666666,0.2656317629029344,0.0106368334813527,0.0231066999999711,0,222,111,1776,1776,,
nn_linear,[],linear,1,10,4,0.5,1000,800,0.6666666666666666,0.918566247289202,0.006833397179379,6.672007599999688,-4874240,142,142,1136,568,146.0,0.2
nn_32_relu,[32],ReLU,1,10,4,0.5,1000,800,0.6666666666666666,0.0671493248179562,0.0013954538258178,8.106386699999803,-1736704,2932,2932,23456,11728,123.0,0.2
mle,,,1,10,4,0.5,1400,1120,0.6666666666666666,0.1339427292690465,0.0038201665790734,0.0226251000003685,0,222,111,1776,1776,,
nn_linear,[],linear,1,10,4,0.5,1400,1120,0.6666666666666666,0.8818706887370321,0.0071989906267809,9.983283800000208,-4206592,142,142,1136,568,159.5,0.4
nn_32_relu,[32],ReLU,1,10,4,0.5,1400,1120,0.6666666666666666,0.0429375619338171,0.0008054912982681,11.35762899999918,-1581056,2932,2932,23456,11728,124.8,0.2
mle,,,2,10,4,0.5,600,480,0.6666666666666666,0.7472615694955004,0.0194477748455862,0.0226321000000098,0,222,111,1776,1776,,
nn_linear,[],linear,2,10,4,0.5,600,480,0.6666666666666666,1.1345182990508442,0.0080957434796127,4.137432200000148,-3624960,142,142,1136,568,144.9,0.4
nn_32_relu,[32],ReLU,2,10,4,0.5,600,480,0.6666666666666666,0.1425986024310445,0.0016081040350538,5.963504599999396,-1650688,2932,2932,23456,11728,143.9,0.4
mle,,,2,10,4,0.5,1000,800,0.6666666666666666,0.3197871124901857,0.0129140563004525,0.0241040999999313,0,222,111,1776,1776,,
nn_linear,[],linear,2,10,4,0.5,1000,800,0.6666666666666666,1.0505172865447705,0.0082737196603785,6.185763899999984,-4907008,142,142,1136,568,135.1,0.3
nn_32_relu,[32],ReLU,2,10,4,0.5,1000,800,0.6666666666666666,0.0915644588888914,0.0015971094323772,7.62733229999958,-1429504,2932,2932,23456,11728,114.1,0.2
mle,,,2,10,4,0.5,1400,1120,0.6666666666666666,0.2063936645559955,0.0089495544052217,0.0251785999998901,0,222,111,1776,1776,,
nn_linear,[],linear,2,10,4,0.5,1400,1120,0.6666666666666666,1.036473623767692,0.0083067565210013,7.66544309999972,-3489792,142,142,1136,568,122.2,0.0
nn_32_relu,[32],ReLU,2,10,4,0.5,1400,1120,0.6666666666666666,0.0668804656969267,0.0011544405076714,10.476590899999792,-1564672,2932,2932,23456,11728,114.8,0.1
mle,,,3,10,4,0.5,600,480,0.6666666666666666,0.3519000058063095,0.0134223555541489,0.025746600000275,0,222,111,1776,1776,,
