dag_idx,n_nodes,in_degree,alpha,sample_size,kl,density,fit_time_s,fit_rss_delta_bytes,total_stored_params,total_memory_bytes
5,40,4,1.0,1000,0.8134770904289104,0.19230769230769232,0.2909408900013659,0,1182,9456
5,40,4,1.0,1400,0.3138025889401655,0.19230769230769232,0.28869160899921553,0,1182,9456
1,40,6,0.1,600,3.262031531266614,0.28076923076923077,0.3427547510000295,0,4478,35824
1,40,6,0.1,1000,2.4914842415711784,0.28076923076923077,0.3458624790000613,0,4478,35824
1,40,6,0.1,1400,1.8969951411952228,0.28076923076923077,0.3461209119996056,0,4478,35824
2,40,6,0.1,600,3.0682385307035145,0.28076923076923077,0.34214114700080245,0,4478,35824
2,40,6,0.1,1000,2.196369972299393,0.28076923076923077,0.3397189809984411,0,4478,35824
2,40,6,0.1,1400,1.4259044800725063,0.28076923076923077,0.3422396709975146,0,4478,35824
3,40,6,0.1,600,1.953503261104483,0.28076923076923077,0.34734799999932875,0,4478,35824
3,40,6,0.1,1000,0.8398484483460165,0.28076923076923077,0.3438202639990777,0,4478,35824
3,40,6,0.1,1400,0.7396495079159243,0.28076923076923077,0.34601959599967813,0,4478,35824
4,40,6,0.1,600,2.254217619411664,0.28076923076923077,0.33614784800010966,0,4478,35824
4,40,6,0.1,1000,1.413319886551674,0.28076923076923077,0.33836588300255244,0,4478,35824
4,40,6,0.1,1400,1.0519076533195764,0.28076923076923077,0.3380501030005689,0,4478,35824
5,40,6,0.1,600,1.065576148631464,0.28076923076923077,0.332031164001819,0,4478,35824
5,40,6,0.1,1000,0.6625503861026013,0.28076923076923077,0.3435891920016729,0,4478,35824
5,40,6,0.1,1400,0.4982324448911919,0.28076923076923077,0.3375954930015723,0,4478,35824
1,40,6,0.5,600,18.96606489150226,0.28076923076923077,0.33217412699741544,0,4478,35824
1,40,6,0.5,1000,9.547776716956278,0.28076923076923077,0.33204259700141847,0,4478,35824
1,40,6,0.5,1400,6.611349908590414,0.28076923076923077,0.3310118169974885,0,4478,35824
2,40,6,0.5,600,16.57543818289311,0.28076923076923077,0.31816506900213426,0,4478,35824
2,40,6,0.5,1000,9.576147477623929,0.28076923076923077,0.3229038589997799,0,4478,35824
2,40,6,0.5,1400,6.574431626213714,0.28076923076923077,0.32097408499976154,0,4478,35824
3,40,6,0.5,600,16.6838176111734,0.28076923076923077,0.34196037400033674,0,4478,35824
3,40,6,0.5,1000,8.118374359431616,0.28076923076923077,0.333202567002445,0,4478,35824
3,40,6,0.5,1400,5.243705237662554,0.28076923076923077,0.33372440700259176,0,4478,35824
4,40,6,0.5,600,17.756972377408733,0.28076923076923077,0.3213595070010342,0,4478,35824
4,40,6,0.5,1000,10.274116008020078,0.28076923076923077,0.3200314050009183,0,4478,35824
4,40,6,0.5,1400,7.1109719837097405,0.28076923076923077,0.3696798509990913,0,4478,35824
5,40,6,0.5,600,18.456986519813725,0.28076923076923077,0.3361898930015741,0,4478,35824
5,40,6,0.5,1000,10.49615477786891,0.28076923076923077,0.34076675200049067,0,4478,35824
5,40,6,0.5,1400,7.437330229338759,0.28076923076923077,0.3228827429993544,0,4478,35824
1,40,6,1.0,600,21.260776654790096,0.28076923076923077,0.3322459989976778,0,4478,35824
1,40,6,1.0,1000,9.855784639047217,0.28076923076923077,0.3372893759988074,0,4478,35824
1,40,6,1.0,1400,6.19402492308049,0.28076923076923077,0.34008894599901396,0,4478,35824
2,40,6,1.0,600,24.440020750759025,0.28076923076923077,0.33720123099919874,0,4478,35824
2,40,6,1.0,1000,10.550495700209014,0.28076923076923077,0.32357924100142554,0,4478,35824
2,40,6,1.0,1400,6.079480882356516,0.28076923076923077,0.3589409650012385,0,4478,35824
3,40,6,1.0,600,22.84328827495722,0.28076923076923077,0.3351737299999513,0,4478,35824
3,40,6,1.0,1000,9.550256476737346,0.28076923076923077,0.3390172370018263,0,4478,35824
3,40,6,1.0,1400,5.017131617224426,0.28076923076923077,0.366279787998792,0,4478,35824
4,40,6,1.0,600,23.686702354571626,0.28076923076923077,0.31814263300111634,0,4478,35824
4,40,6,1.0,1000,9.636911730484766,0.28076923076923077,0.334170564001397,0,4478,35824
4,40,6,1.0,1400,5.750789648573227,0.28076923076923077,0.3314705310003774,0,4478,35824
5,40,6,1.0,600,22.94351525597615,0.28076923076923077,0.3198949770012405,0,4478,35824
5,40,6,1.0,1000,9.363712597750308,0.28076923076923077,0.32536256999810576,0,4478,35824
5,40,6,1.0,1400,5.853116315247049,0.28076923076923077,0.32845403399915085,0,4478,35824
1,40,8,0.1,600,4.446807940774014,0.3641025641025641,0.42785903600088204,0,16894,135152
1,40,8,0.1,1000,2.717346272141762,0.3641025641025641,0.4260333010024624,0,16894,135152
1,40,8,0.1,1400,2.0417507519255036,0.3641025641025641,0.4289421490029781,0,16894,135152
2,40,8,0.1,600,5.836864406477667,0.3641025641025641,0.4457471829991846,0,16894,135152
2,40,8,0.1,1000,4.348929966365236,0.3641025641025641,0.42446436300087953,0,16894,135152
2,40,8,0.1,1400,2.9931365011051096,0.3641025641025641,0.4277014760009479,0,16894,135152
3,40,8,0.1,600,2.9441014794018376,0.3641025641025641,0.43118016500011436,0,16894,135152
3,40,8,0.1,1000,2.273122575487073,0.3641025641025641,0.4350934089998191,0,16894,135152
3,40,8,0.1,1400,1.4446998959388329,0.3641025641025641,0.4443694379988301,0,16894,135152
4,40,8,0.1,600,4.164577354443808,0.3641025641025641,0.4289113169979828,0,16894,135152
4,40,8,0.1,1000,2.7656157863295228,0.3641025641025641,0.42751128199961386,0,16894,135152
4,40,8,0.1,1400,2.1117606531491773,0.3641025641025641,0.436984312000277,0,16894,135152
5,40,8,0.1,600,3.1708731142520157,0.3641025641025641,0.43606142700082273,0,16894,135152
5,40,8,0.1,1000,1.5481052571577816,0.3641025641025641,0.4384662819975347,0,16894,135152
5,40,8,0.1,1400,1.2080363625931134,0.3641025641025641,0.44257170600030804,0,16894,135152
1,40,8,0.5,600,44.29683253664477,0.3641025641025641,0.4192234019974421,0,16894,135152
1,40,8,0.5,1000,29.946094652933283,0.3641025641025641,0.41904324400093174,0,16894,135152
1,40,8,0.5,1400,21.4928609788723,0.3641025641025641,0.419637117000093,0,16894,135152
2,40,8,0.5,600,52.725194610540534,0.3641025641025641,0.41456085100071505,0,16894,135152
2,40,8,0.5,1000,37.01748692609809,0.3641025641025641,0.4077501020001364,0,16894,135152
2,40,8,0.5,1400,27.70996890567972,0.3641025641025641,0.49873047200162546,0,16894,135152
3,40,8,0.5,600,51.559679840020884,0.3641025641025641,0.4119476440027938,0,16894,135152
3,40,8,0.5,1000,35.68325152345423,0.3641025641025641,0.4093284809969191,0,16894,135152
3,40,8,0.5,1400,26.579556899511594,0.3641025641025641,0.4093565370021679,0,16894,135152
4,40,8,0.5,600,49.71661546052217,0.3641025641025641,0.411695499002235,0,16894,135152
4,40,8,0.5,1000,34.21856919919863,0.3641025641025641,0.40971765399808646,0,16894,135152
4,40,8,0.5,1400,25.29971986879297,0.3641025641025641,0.479474683997978,0,16894,135152
5,40,8,0.5,600,34.29077190487544,0.3641025641025641,0.4419427899993025,0,16894,135152
5,40,8,0.5,1000,24.913365066105165,0.3641025641025641,0.41144448700288194,0,16894,135152
5,40,8,0.5,1400,18.76414155567495,0.3641025641025641,0.41006698199998937,0,16894,135152
1,40,8,1.0,600,75.51576620551485,0.3641025641025641,0.40550195399919176,0,16894,135152
1,40,8,1.0,1000,51.455989339945916,0.3641025641025641,0.4045854780015361,0,16894,135152
1,40,8,1.0,1400,37.15433030069519,0.3641025641025641,0.4028407400001015,0,16894,135152
2,40,8,1.0,600,86.20549249648658,0.3641025641025641,0.40129412499663886,0,16894,135152
2,40,8,1.0,1000,59.63292973954004,0.3641025641025641,0.3982787470013136,0,16894,135152
2,40,8,1.0,1400,41.33312947986805,0.3641025641025641,0.3968984700004512,0,16894,135152
3,40,8,1.0,600,92.09303626411926,0.3641025641025641,0.39698653999948874,0,16894,135152
3,40,8,1.0,1000,60.90545480607473,0.3641025641025641,0.40139316800195957,0,16894,135152
3,40,8,1.0,1400,42.55136186060572,0.3641025641025641,0.4967506079992745,0,16894,135152
4,40,8,1.0,600,91.17645476803632,0.3641025641025641,0.4006480910029495,0,16894,135152
4,40,8,1.0,1000,64.79354519700576,0.3641025641025641,0.39303142900098464,0,16894,135152
4,40,8,1.0,1400,45.34372674819944,0.3641025641025641,0.40304904300137423,0,16894,135152
5,40,8,1.0,600,101.18422884219444,0.3641025641025641,0.39233572999728494,0,16894,135152
5,40,8,1.0,1000,68.87662773216513,0.3641025641025641,0.38695496799846296,0,16894,135152
5,40,8,1.0,1400,45.10164675928007,0.3641025641025641,0.39078744300059043,0,16894,135152
1,40,10,0.1,600,4.333893628424815,0.4423076923076923,0.6447290569994948,0,63486,507888
1,40,10,0.1,1000,3.11351037146201,0.4423076923076923,0.6537076999993587,0,63486,507888
1,40,10,0.1,1400,2.669039542779343,0.4423076923076923,0.6486779859988019,0,63486,507888
2,40,10,0.1,600,2.353795312597885,0.4423076923076923,0.6551151889980247,0,63486,507888
2,40,10,0.1,1000,1.8602481367006352,0.4423076923076923,0.6617993479994766,0,63486,507888
2,40,10,0.1,1400,1.5658102008522845,0.4423076923076923,0.6580004160023236,0,63486,507888
3,40,10,0.1,600,2.45308021004927,0.4423076923076923,0.6473017219977919,0,63486,507888
3,40,10,0.1,1000,1.7993660665056843,0.4423076923076923,0.6498227900010534,0,63486,507888
3,40,10,0.1,1400,1.6473053207724229,0.4423076923076923,0.6540074530021229,0,63486,507888
4,40,10,0.1,600,3.8377670247966655,0.4423076923076923,0.6483517300002859,0,63486,507888
4,40,10,0.1,1000,3.160549142804865,0.4423076923076923,0.6441524910005683,0,63486,507888
4,40,10,0.1,1400,2.5350906498602317,0.4423076923076923,0.6738436339983309,0,63486,507888
5,40,10,0.1,600,4.440682925346584,0.4423076923076923,0.6479115599977376,0,63486,507888
5,40,10,0.1,1000,3.1729497243322613,0.4423076923076923,0.643894385000749,0,63486,507888
5,40,10,0.1,1400,2.328503200130588,0.4423076923076923,0.6948165890025848,0,63486,507888
1,40,10,0.5,600,60.456510042003146,0.4423076923076923,0.6245678910017887,0,63486,507888
1,40,10,0.5,1000,52.077923066161866,0.4423076923076923,0.6004705920022388,0,63486,507888
1,40,10,0.5,1400,44.90325404945809,0.4423076923076923,0.5787387700002,0,63486,507888
2,40,10,0.5,600,55.00127652914457,0.4423076923076923,0.6144460839968815,0,63486,507888
2,40,10,0.5,1000,50.30648000762823,0.4423076923076923,0.6011627670013695,0,63486,507888
2,40,10,0.5,1400,45.36834373947372,0.4423076923076923,0.5958186540010502,0,63486,507888
3,40,10,0.5,600,63.67752013217819,0.4423076923076923,0.6486476820027747,0,63486,507888
3,40,10,0.5,1000,54.55201619817608,0.4423076923076923,0.6018340499977057,0,63486,507888
3,40,10,0.5,1400,46.16142826805474,0.4423076923076923,0.6254476920003071,0,63486,507888
4,40,10,0.5,600,58.325013469915746,0.4423076923076923,0.6135502090000955,0,63486,507888
4,40,10,0.5,1000,50.12036893053313,0.4423076923076923,0.6036851259996183,0,63486,507888
4,40,10,0.5,1400,45.059031146742605,0.4423076923076923,0.6008402510015003,0,63486,507888
5,40,10,0.5,600,54.85625102445294,0.4423076923076923,0.7062617509982374,0,63486,507888
5,40,10,0.5,1000,50.162078829640684,0.4423076923076923,0.6113181319997238,0,63486,507888
5,40,10,0.5,1400,45.77828724846456,0.4423076923076923,0.5918148300006578,0,63486,507888
1,40,10,1.0,600,86.7967844332595,0.4423076923076923,0.6024992299971927,0,63486,507888
1,40,10,1.0,1000,78.58129710413803,0.4423076923076923,0.6058522150015051,0,63486,507888
1,40,10,1.0,1400,70.76688840279884,0.4423076923076923,0.5898152599984314,0,63486,507888
2,40,10,1.0,600,98.62751399034597,0.4423076923076923,0.5953690219976124,0,63486,507888
2,40,10,1.0,1000,97.07683330851025,0.4423076923076923,0.6653383609991579,0,63486,507888
2,40,10,1.0,1400,90.74013340140041,0.4423076923076923,0.5608528220000153,0,63486,507888
3,40,10,1.0,600,84.35767209643991,0.4423076923076923,0.621993246000784,0,63486,507888
3,40,10,1.0,1000,68.63514364707703,0.4423076923076923,0.6117868580004142,0,63486,507888
3,40,10,1.0,1400,56.77840210617387,0.4423076923076923,0.6076415999996243,0,63486,507888
4,40,10,1.0,600,102.2649795842682,0.4423076923076923,0.6265506970012211,0,63486,507888
4,40,10,1.0,1000,98.78664327175767,0.4423076923076923,0.6215193440002622,0,63486,507888
4,40,10,1.0,1400,89.40431653336181,0.4423076923076923,0.6344771330004733,0,63486,507888
5,40,10,1.0,600,105.94098768558972,0.4423076923076923,0.629168503000983,0,63486,507888
5,40,10,1.0,1000,108.19363973981775,0.4423076923076923,0.6037323559976358,0,63486,507888
5,40,10,1.0,1400,103.03053350401694,0.4423076923076923,0.565571358998568,0,63486,507888
